concept_id,subTypeOfID,partOfID,instanceOfID
47309,NULL,NULL,NULL
47310,NULL,NULL,NULL
47311,NULL,NULL,NULL
47312,NULL,NULL,NULL
47313,NULL,NULL,NULL
47314,NULL,NULL,NULL
47315,NULL,NULL,NULL
47316,NULL,NULL,NULL
47317,NULL,NULL,NULL
47318,NULL,NULL,NULL
47319,NULL,NULL,NULL
47320,NULL,NULL,NULL
47321,NULL,NULL,NULL
47322,NULL,NULL,NULL
47323,NULL,NULL,NULL
47324,NULL,NULL,NULL
47325,NULL,NULL,NULL
47326,NULL,NULL,NULL
47328,NULL,NULL,NULL
47329,NULL,NULL,NULL
47330,NULL,NULL,NULL
47331,NULL,NULL,NULL
47332,NULL,NULL,NULL
47333,NULL,NULL,NULL
47334,NULL,NULL,NULL
47335,NULL,NULL,NULL
47336,NULL,NULL,NULL
47337,NULL,NULL,NULL
47338,NULL,NULL,NULL
47339,NULL,NULL,NULL
47340,NULL,NULL,NULL
47341,NULL,NULL,NULL
47342,NULL,NULL,NULL
47343,NULL,NULL,NULL
47344,NULL,NULL,NULL
47345,NULL,NULL,NULL
47346,NULL,NULL,NULL
47347,NULL,NULL,NULL
47348,NULL,NULL,NULL
47349,NULL,NULL,NULL
47350,NULL,NULL,NULL
47351,NULL,NULL,NULL
47352,NULL,NULL,NULL
47353,NULL,NULL,NULL
47354,NULL,NULL,NULL
47355,NULL,NULL,NULL
47356,NULL,NULL,NULL
47357,NULL,NULL,NULL
47358,NULL,NULL,NULL
47359,NULL,NULL,NULL
47360,NULL,NULL,NULL
47361,NULL,NULL,NULL
47362,NULL,NULL,NULL
47363,NULL,NULL,NULL
47364,NULL,NULL,NULL
47365,NULL,NULL,NULL
47366,NULL,NULL,NULL
47367,NULL,NULL,NULL
47368,NULL,NULL,NULL
47369,NULL,NULL,NULL
47370,NULL,NULL,NULL
47371,NULL,NULL,NULL
47372,NULL,NULL,NULL
47373,NULL,NULL,NULL
47374,NULL,NULL,NULL
47375,NULL,NULL,NULL
47376,NULL,NULL,NULL
47377,NULL,NULL,NULL
47378,NULL,NULL,NULL
47379,NULL,NULL,NULL
47380,NULL,NULL,NULL
47381,NULL,NULL,NULL
47382,NULL,NULL,NULL
47383,NULL,NULL,NULL
47384,NULL,NULL,NULL
47385,NULL,NULL,NULL
47386,NULL,NULL,NULL
47387,NULL,NULL,NULL
47388,NULL,NULL,NULL
47389,NULL,NULL,NULL
47390,NULL,NULL,NULL
47391,NULL,NULL,NULL
47392,NULL,NULL,NULL
47393,NULL,NULL,NULL
47394,NULL,NULL,NULL
47395,NULL,NULL,NULL
47396,NULL,NULL,NULL
47397,NULL,NULL,NULL
47398,NULL,NULL,NULL
47399,NULL,NULL,NULL
47400,NULL,NULL,NULL
47401,NULL,NULL,NULL
47402,NULL,NULL,NULL
47403,NULL,NULL,NULL
47404,NULL,NULL,NULL
47405,NULL,NULL,NULL
47406,NULL,NULL,NULL
47407,NULL,NULL,NULL
47408,NULL,NULL,NULL
47409,NULL,NULL,NULL
47410,NULL,NULL,NULL
47411,NULL,NULL,NULL
47412,NULL,NULL,NULL
47413,NULL,NULL,NULL
47414,NULL,NULL,NULL
47415,NULL,NULL,NULL
47416,NULL,NULL,NULL
47417,NULL,NULL,NULL
47418,NULL,NULL,NULL
47419,NULL,NULL,NULL
47420,NULL,NULL,NULL
47421,NULL,NULL,NULL
47422,NULL,NULL,NULL
47423,NULL,NULL,NULL
47424,NULL,NULL,NULL
47425,NULL,NULL,NULL
47426,NULL,NULL,NULL
47427,NULL,NULL,NULL
47428,NULL,NULL,NULL
47429,NULL,NULL,NULL
47430,NULL,NULL,NULL
47431,NULL,NULL,NULL
47432,NULL,NULL,NULL
47433,NULL,NULL,NULL
47434,NULL,NULL,NULL
47435,NULL,NULL,NULL
47436,NULL,NULL,NULL
47437,NULL,NULL,NULL
47438,NULL,NULL,NULL
47439,NULL,NULL,NULL
47440,NULL,NULL,NULL
47442,NULL,NULL,NULL
47443,NULL,NULL,NULL
47444,NULL,NULL,NULL
47445,NULL,NULL,NULL
47446,NULL,NULL,NULL
47447,NULL,NULL,NULL
47448,NULL,NULL,NULL
47449,NULL,NULL,NULL
47450,NULL,NULL,NULL
47451,NULL,NULL,NULL
47452,NULL,NULL,NULL
47453,NULL,NULL,NULL
47454,NULL,NULL,NULL
47455,NULL,NULL,NULL
47456,NULL,NULL,NULL
47457,NULL,NULL,NULL
47458,NULL,NULL,NULL
47459,NULL,NULL,NULL
47460,NULL,NULL,NULL
47461,NULL,NULL,NULL
47462,NULL,NULL,NULL
47463,NULL,NULL,NULL
47464,NULL,NULL,NULL
47465,NULL,NULL,NULL
47466,NULL,NULL,NULL
47467,NULL,NULL,NULL
47468,NULL,NULL,NULL
47469,NULL,NULL,NULL
47470,NULL,NULL,NULL
47471,NULL,NULL,NULL
47472,NULL,NULL,NULL
47473,NULL,NULL,NULL
47474,NULL,NULL,NULL
47475,NULL,NULL,NULL
47476,NULL,NULL,NULL
47477,NULL,NULL,NULL
47478,NULL,NULL,NULL
47479,NULL,NULL,NULL
47480,NULL,NULL,NULL
47481,NULL,NULL,NULL
47482,NULL,NULL,NULL
47483,NULL,NULL,NULL
47484,NULL,NULL,NULL
47485,NULL,NULL,NULL
47486,NULL,NULL,NULL
47487,NULL,NULL,NULL
47488,NULL,NULL,NULL
47489,NULL,NULL,NULL
47490,NULL,NULL,NULL
47491,NULL,NULL,NULL
47492,NULL,NULL,NULL
47493,NULL,NULL,NULL
47494,NULL,NULL,NULL
47495,NULL,NULL,NULL
47496,NULL,NULL,NULL
47497,NULL,NULL,NULL
47498,NULL,NULL,NULL
47499,NULL,NULL,NULL
47500,NULL,NULL,NULL
47501,NULL,NULL,NULL
47502,NULL,NULL,NULL
47503,NULL,NULL,NULL
47504,NULL,NULL,NULL
47505,NULL,NULL,NULL
47506,NULL,NULL,NULL
47507,NULL,NULL,NULL
47508,NULL,NULL,NULL
47509,NULL,NULL,NULL
47510,NULL,NULL,NULL
47511,NULL,NULL,NULL
47512,NULL,NULL,NULL
47513,NULL,NULL,NULL
47514,NULL,NULL,NULL
47515,NULL,NULL,NULL
47516,NULL,NULL,NULL
47517,NULL,NULL,NULL
47518,NULL,NULL,NULL
47519,NULL,NULL,NULL
47520,NULL,NULL,NULL
47521,NULL,NULL,NULL
47522,NULL,NULL,NULL
47523,NULL,NULL,NULL
47524,NULL,NULL,NULL
47525,NULL,NULL,NULL
47526,NULL,NULL,NULL
47527,NULL,NULL,NULL
47528,NULL,NULL,NULL
47529,NULL,NULL,NULL
47530,NULL,NULL,NULL
47531,NULL,NULL,NULL
47532,NULL,NULL,NULL
47533,NULL,NULL,NULL
47534,NULL,NULL,NULL
47535,NULL,NULL,NULL
47536,NULL,NULL,NULL
47537,NULL,NULL,NULL
47538,NULL,NULL,NULL
47539,NULL,NULL,NULL
47540,NULL,NULL,NULL
47541,NULL,NULL,NULL
47542,NULL,NULL,NULL
47543,NULL,NULL,NULL
47544,NULL,NULL,NULL
47545,NULL,NULL,NULL
47546,NULL,NULL,NULL
47547,NULL,NULL,NULL
47548,NULL,NULL,NULL
47549,NULL,NULL,NULL
47550,NULL,NULL,NULL
47551,NULL,NULL,NULL
47552,NULL,NULL,NULL
47553,NULL,NULL,NULL
47554,NULL,NULL,NULL
47555,NULL,NULL,NULL
47556,NULL,NULL,NULL
47557,NULL,NULL,NULL
47558,NULL,NULL,NULL
47559,NULL,NULL,NULL
47560,NULL,NULL,NULL
47561,NULL,NULL,NULL
47562,NULL,NULL,NULL
47563,NULL,NULL,NULL
47564,NULL,NULL,NULL
47565,NULL,NULL,NULL
47566,NULL,NULL,NULL
47567,NULL,NULL,NULL
47568,NULL,NULL,NULL
47569,NULL,NULL,NULL
47570,NULL,NULL,NULL
47571,NULL,NULL,NULL
47572,NULL,NULL,NULL
47573,NULL,NULL,NULL
47574,NULL,NULL,NULL
47575,NULL,NULL,NULL
47576,NULL,NULL,NULL
47577,NULL,NULL,NULL
47578,NULL,NULL,NULL
47579,NULL,NULL,NULL
47580,NULL,NULL,NULL
47581,NULL,NULL,NULL
47582,NULL,NULL,NULL
47583,NULL,NULL,NULL
47584,NULL,NULL,NULL
47585,NULL,NULL,NULL
47586,NULL,NULL,NULL
47588,NULL,NULL,NULL
47589,NULL,NULL,NULL
47590,NULL,NULL,NULL
47591,NULL,NULL,NULL
47592,NULL,NULL,NULL
47593,NULL,NULL,NULL
47594,NULL,NULL,NULL
47595,NULL,NULL,NULL
47596,NULL,NULL,NULL
47597,NULL,NULL,NULL
47598,NULL,NULL,NULL
47599,NULL,NULL,NULL
47600,NULL,NULL,NULL
47601,NULL,NULL,NULL
47602,NULL,NULL,NULL
47603,NULL,NULL,NULL
47604,NULL,NULL,NULL
47605,NULL,NULL,NULL
47606,NULL,NULL,NULL
47607,NULL,NULL,NULL
47608,NULL,NULL,NULL
47609,NULL,NULL,NULL
47610,NULL,NULL,NULL
47611,NULL,NULL,NULL
47612,NULL,NULL,NULL
47613,NULL,NULL,NULL
47614,NULL,NULL,NULL
47615,NULL,NULL,NULL
47616,NULL,NULL,NULL
47617,NULL,NULL,NULL
47618,NULL,NULL,NULL
47619,NULL,NULL,NULL
47620,NULL,NULL,NULL
47621,NULL,NULL,NULL
47622,NULL,NULL,NULL
47623,NULL,NULL,NULL
47624,NULL,NULL,NULL
47625,NULL,NULL,NULL
47626,NULL,NULL,NULL
47627,NULL,NULL,NULL
47628,NULL,NULL,NULL
47629,NULL,NULL,NULL
47630,NULL,NULL,NULL
47631,NULL,NULL,NULL
47632,NULL,NULL,NULL
47633,NULL,NULL,NULL
47634,NULL,NULL,NULL
47635,NULL,NULL,NULL
47636,NULL,NULL,NULL
47638,NULL,NULL,NULL
47639,NULL,NULL,NULL
47640,NULL,NULL,NULL
47641,NULL,NULL,NULL
47642,NULL,NULL,NULL
47643,NULL,NULL,NULL
47644,NULL,NULL,NULL
47645,NULL,NULL,NULL
47646,NULL,NULL,NULL
47647,NULL,NULL,NULL
47648,NULL,NULL,NULL
47649,NULL,NULL,NULL
47650,NULL,NULL,NULL
47651,NULL,NULL,NULL
47652,NULL,NULL,NULL
47653,NULL,NULL,NULL
47654,NULL,NULL,NULL
47655,NULL,NULL,NULL
47656,NULL,NULL,NULL
47657,NULL,NULL,NULL
47658,NULL,NULL,NULL
47659,NULL,NULL,NULL
47660,NULL,NULL,NULL
47661,NULL,NULL,NULL
47662,NULL,NULL,NULL
47663,NULL,NULL,NULL
47664,NULL,NULL,NULL
47665,NULL,NULL,NULL
47666,NULL,NULL,NULL
47667,NULL,NULL,NULL
47668,NULL,NULL,NULL
47669,NULL,NULL,NULL
47670,NULL,NULL,NULL
47671,NULL,NULL,NULL
47672,NULL,NULL,NULL
47673,NULL,NULL,NULL
47674,NULL,NULL,NULL
47675,NULL,NULL,NULL
47676,NULL,NULL,NULL
47677,NULL,NULL,NULL
47678,NULL,NULL,NULL
47679,NULL,NULL,NULL
47680,NULL,NULL,NULL
47681,NULL,NULL,NULL
47682,NULL,NULL,NULL
47683,NULL,NULL,NULL
47684,NULL,NULL,NULL
47685,NULL,NULL,NULL
47686,NULL,NULL,NULL
47687,NULL,NULL,NULL
47688,NULL,NULL,NULL
47689,NULL,NULL,NULL
47690,NULL,NULL,NULL
47691,NULL,NULL,NULL
47692,NULL,NULL,NULL
47693,NULL,NULL,NULL
47694,NULL,NULL,NULL
47695,NULL,NULL,NULL
47696,NULL,NULL,NULL
47697,NULL,NULL,NULL
47698,NULL,NULL,NULL
47699,NULL,NULL,NULL
47700,NULL,NULL,NULL
47701,NULL,NULL,NULL
47702,NULL,NULL,NULL
47703,NULL,NULL,NULL
47704,NULL,NULL,NULL
47705,NULL,NULL,NULL
47706,NULL,NULL,NULL
47707,NULL,NULL,NULL
47708,NULL,NULL,NULL
47709,NULL,NULL,NULL
47710,NULL,NULL,NULL
47711,NULL,NULL,NULL
47712,NULL,NULL,NULL
47713,NULL,NULL,NULL
47714,NULL,NULL,NULL
47715,NULL,NULL,NULL
47716,NULL,NULL,NULL
47717,NULL,NULL,NULL
47718,NULL,NULL,NULL
47719,NULL,NULL,NULL
47720,NULL,NULL,NULL
47721,NULL,NULL,NULL
47722,NULL,NULL,NULL
47723,NULL,NULL,NULL
47724,NULL,NULL,NULL
47725,NULL,NULL,NULL
47726,NULL,NULL,NULL
47727,NULL,NULL,NULL
47728,NULL,NULL,NULL
47729,NULL,NULL,NULL
47730,NULL,NULL,NULL
47731,NULL,NULL,NULL
47732,NULL,NULL,NULL
47733,NULL,NULL,NULL
47734,NULL,NULL,NULL
47735,NULL,NULL,NULL
47736,NULL,NULL,NULL
47737,NULL,NULL,NULL
47738,NULL,NULL,NULL
47739,NULL,NULL,NULL
47740,NULL,NULL,NULL
47741,NULL,NULL,NULL
47742,NULL,NULL,NULL
47743,NULL,NULL,NULL
47744,NULL,NULL,NULL
47745,NULL,NULL,NULL
47746,NULL,NULL,NULL
47747,NULL,NULL,NULL
47748,NULL,NULL,NULL
47749,NULL,NULL,NULL
47750,NULL,NULL,NULL
47751,NULL,NULL,NULL
47752,NULL,NULL,NULL
47753,NULL,NULL,NULL
47754,NULL,NULL,NULL
47755,NULL,NULL,NULL
47756,NULL,NULL,NULL
47757,NULL,NULL,NULL
47758,NULL,NULL,NULL
47759,NULL,NULL,NULL
47760,NULL,NULL,NULL
47761,NULL,NULL,NULL
47762,NULL,NULL,NULL
47763,NULL,NULL,NULL
47764,NULL,NULL,NULL
47765,NULL,NULL,NULL
47766,NULL,NULL,NULL
47767,NULL,NULL,NULL
47768,NULL,NULL,NULL
47769,NULL,NULL,NULL
47770,NULL,NULL,NULL
47771,NULL,NULL,NULL
47772,NULL,NULL,NULL
47773,NULL,NULL,NULL
47774,NULL,NULL,NULL
47775,NULL,NULL,NULL
47776,NULL,NULL,NULL
47777,NULL,NULL,NULL
47778,NULL,NULL,NULL
47779,NULL,NULL,NULL
47780,NULL,NULL,NULL
47781,NULL,NULL,NULL
47782,NULL,NULL,NULL
47783,NULL,NULL,NULL
47784,NULL,NULL,NULL
47785,NULL,NULL,NULL
47786,NULL,NULL,NULL
47787,NULL,NULL,NULL
47788,NULL,NULL,NULL
47789,NULL,NULL,NULL
47790,NULL,NULL,NULL
47791,NULL,NULL,NULL
47793,NULL,NULL,NULL
47794,NULL,NULL,NULL
47795,NULL,NULL,NULL
47796,NULL,NULL,NULL
47797,NULL,NULL,NULL
47798,NULL,NULL,NULL
47799,NULL,NULL,NULL
47800,NULL,NULL,NULL
47801,NULL,NULL,NULL
47802,NULL,NULL,NULL
47803,NULL,NULL,NULL
47804,NULL,NULL,NULL
47805,NULL,NULL,NULL
47806,NULL,NULL,NULL
47807,NULL,NULL,NULL
47808,NULL,NULL,NULL
47809,NULL,NULL,NULL
47810,NULL,NULL,NULL
47811,NULL,NULL,NULL
47812,NULL,NULL,NULL
47813,NULL,NULL,NULL
47814,NULL,NULL,NULL
47815,NULL,NULL,NULL
47816,NULL,NULL,NULL
47817,NULL,NULL,NULL
47818,NULL,NULL,NULL
47819,NULL,NULL,NULL
47820,NULL,NULL,NULL
47821,NULL,NULL,NULL
47822,NULL,NULL,NULL
47823,NULL,NULL,NULL
47824,NULL,NULL,NULL
47825,NULL,NULL,NULL
47826,NULL,NULL,NULL
47827,NULL,NULL,NULL
47828,NULL,NULL,NULL
47829,NULL,NULL,NULL
47830,NULL,NULL,NULL
47831,NULL,NULL,NULL
47832,NULL,NULL,NULL
47833,NULL,NULL,NULL
47834,NULL,NULL,NULL
47835,NULL,NULL,NULL
47836,NULL,NULL,NULL
47837,NULL,NULL,NULL
47838,NULL,NULL,NULL
47839,NULL,NULL,NULL
47840,NULL,NULL,NULL
47841,NULL,NULL,NULL
47842,NULL,NULL,NULL
47843,NULL,NULL,NULL
47844,NULL,NULL,NULL
47845,NULL,NULL,NULL
47846,NULL,NULL,NULL
47847,NULL,NULL,NULL
47848,NULL,NULL,NULL
47849,NULL,NULL,NULL
47850,NULL,NULL,NULL
47851,NULL,NULL,NULL
47852,NULL,NULL,NULL
47853,NULL,NULL,NULL
47854,NULL,NULL,NULL
47855,NULL,NULL,NULL
47856,NULL,NULL,NULL
47857,NULL,NULL,NULL
47858,NULL,NULL,NULL
47859,NULL,NULL,NULL
47860,NULL,NULL,NULL
47861,NULL,NULL,NULL
47862,NULL,NULL,NULL
47863,NULL,NULL,NULL
47864,NULL,NULL,NULL
47865,NULL,NULL,NULL
47866,NULL,NULL,NULL
47867,NULL,NULL,NULL
47868,NULL,NULL,NULL
47869,NULL,NULL,NULL
47870,NULL,NULL,NULL
47871,NULL,NULL,NULL
47872,NULL,NULL,NULL
47873,NULL,NULL,NULL
47874,NULL,NULL,NULL
47875,NULL,NULL,NULL
47876,NULL,NULL,NULL
47878,NULL,NULL,NULL
47879,NULL,NULL,NULL
47880,NULL,NULL,NULL
47881,NULL,NULL,NULL
47882,NULL,NULL,NULL
47883,NULL,NULL,NULL
47884,NULL,NULL,NULL
47885,NULL,NULL,NULL
47886,NULL,NULL,NULL
47887,NULL,NULL,NULL
47888,NULL,NULL,NULL
47889,NULL,NULL,NULL
47890,NULL,NULL,NULL
47891,NULL,NULL,NULL
47892,NULL,NULL,NULL
47893,NULL,NULL,NULL
47894,NULL,NULL,NULL
47895,NULL,NULL,NULL
47896,NULL,NULL,NULL
47897,NULL,NULL,NULL
47898,NULL,NULL,NULL
47899,NULL,NULL,NULL
47900,NULL,NULL,NULL
47901,NULL,NULL,NULL
47902,NULL,NULL,NULL
47903,NULL,NULL,NULL
47904,NULL,NULL,NULL
47905,NULL,NULL,NULL
47906,NULL,NULL,NULL
47907,NULL,NULL,NULL
47908,NULL,NULL,NULL
47909,NULL,NULL,NULL
47910,NULL,NULL,NULL
47911,NULL,NULL,NULL
47912,NULL,NULL,NULL
47913,NULL,NULL,NULL
47914,NULL,NULL,NULL
47915,NULL,NULL,NULL
47916,NULL,NULL,NULL
47917,NULL,NULL,NULL
47918,NULL,NULL,NULL
47919,NULL,NULL,NULL
47920,NULL,NULL,NULL
47921,NULL,NULL,NULL
47922,NULL,NULL,NULL
47923,NULL,NULL,NULL
47924,NULL,NULL,NULL
47925,NULL,NULL,NULL
47926,NULL,NULL,NULL
47927,NULL,NULL,NULL
47928,NULL,NULL,NULL
47929,NULL,NULL,NULL
47930,NULL,NULL,NULL
47931,NULL,NULL,NULL
47932,NULL,NULL,NULL
47933,NULL,NULL,NULL
47934,NULL,NULL,NULL
47935,NULL,NULL,NULL
47936,NULL,NULL,NULL
47937,NULL,NULL,NULL
47938,NULL,NULL,NULL
47939,NULL,NULL,NULL
47940,NULL,NULL,NULL
47941,NULL,NULL,NULL
47942,NULL,NULL,NULL
47943,NULL,NULL,NULL
47944,NULL,NULL,NULL
47945,NULL,NULL,NULL
47946,NULL,NULL,NULL
47947,NULL,NULL,NULL
47948,NULL,NULL,NULL
47950,NULL,NULL,NULL
47951,NULL,NULL,NULL
47952,NULL,NULL,NULL
47953,NULL,NULL,NULL
47954,NULL,NULL,NULL
47955,NULL,NULL,NULL
47956,NULL,NULL,NULL
47957,NULL,NULL,NULL
47958,NULL,NULL,NULL
47959,NULL,NULL,NULL
47960,NULL,NULL,NULL
47961,NULL,NULL,NULL
47962,NULL,NULL,NULL
47963,NULL,NULL,NULL
47964,NULL,NULL,NULL
47965,NULL,NULL,NULL
47966,NULL,NULL,NULL
47967,NULL,NULL,NULL
47968,NULL,NULL,NULL
47969,NULL,NULL,NULL
47970,NULL,NULL,NULL
47971,NULL,NULL,NULL
47972,NULL,NULL,NULL
47973,NULL,NULL,NULL
47974,NULL,NULL,NULL
47975,NULL,NULL,NULL
47976,NULL,NULL,NULL
47977,NULL,NULL,NULL
47978,NULL,NULL,NULL
47979,NULL,NULL,NULL
47980,NULL,NULL,NULL
47981,NULL,NULL,NULL
47982,NULL,NULL,NULL
47983,NULL,NULL,NULL
47984,NULL,NULL,NULL
47985,NULL,NULL,NULL
47986,NULL,NULL,NULL
47987,NULL,NULL,NULL
47988,NULL,NULL,NULL
47989,NULL,NULL,NULL
47990,NULL,NULL,NULL
47991,NULL,NULL,NULL
47992,NULL,NULL,NULL
47993,NULL,NULL,NULL
47994,NULL,NULL,NULL
47995,NULL,NULL,NULL
47996,NULL,NULL,NULL
47997,NULL,NULL,NULL
47998,NULL,NULL,NULL
48000,NULL,NULL,NULL
48001,NULL,NULL,NULL
48002,NULL,NULL,NULL
48003,NULL,NULL,NULL
48004,NULL,NULL,NULL
48005,NULL,NULL,NULL
48006,NULL,NULL,NULL
48007,NULL,NULL,NULL
48008,NULL,NULL,NULL
48009,NULL,NULL,NULL
48010,NULL,NULL,NULL
48011,NULL,NULL,NULL
48012,NULL,NULL,NULL
48013,NULL,NULL,NULL
48014,NULL,NULL,NULL
48015,NULL,NULL,NULL
48016,NULL,NULL,NULL
48017,NULL,NULL,NULL
48018,NULL,NULL,NULL
48019,NULL,NULL,NULL
48020,NULL,NULL,NULL
48021,NULL,NULL,NULL
48022,NULL,NULL,NULL
48023,NULL,NULL,NULL
48024,NULL,NULL,NULL
48025,NULL,NULL,NULL
48026,NULL,NULL,NULL
48027,NULL,NULL,NULL
48028,NULL,NULL,NULL
48029,NULL,NULL,NULL
48030,NULL,NULL,NULL
48031,NULL,NULL,NULL
48032,NULL,NULL,NULL
48033,NULL,NULL,NULL
48034,NULL,NULL,NULL
48035,NULL,NULL,NULL
48036,NULL,NULL,NULL
48037,NULL,NULL,NULL
48038,NULL,NULL,NULL
48039,NULL,NULL,NULL
48040,NULL,NULL,NULL
48041,NULL,NULL,NULL
48042,NULL,NULL,NULL
48043,NULL,NULL,NULL
48044,NULL,NULL,NULL
48045,NULL,NULL,NULL
48046,NULL,NULL,NULL
48047,NULL,NULL,NULL
48048,NULL,NULL,NULL
48049,NULL,NULL,NULL
48050,NULL,NULL,NULL
48051,NULL,NULL,NULL
48052,NULL,NULL,NULL
48053,NULL,NULL,NULL
48054,NULL,NULL,NULL
48055,NULL,NULL,NULL
48056,NULL,NULL,NULL
48057,NULL,NULL,NULL
48058,NULL,NULL,NULL
48059,NULL,NULL,NULL
48060,NULL,NULL,NULL
48061,NULL,NULL,NULL
48062,NULL,NULL,NULL
48063,NULL,NULL,NULL
48064,NULL,NULL,NULL
48065,NULL,NULL,NULL
48066,NULL,NULL,NULL
48067,NULL,NULL,NULL
48068,NULL,NULL,NULL
48069,NULL,NULL,NULL
48070,NULL,NULL,NULL
48071,NULL,NULL,NULL
48072,NULL,NULL,NULL
48073,NULL,NULL,NULL
48074,NULL,NULL,NULL
48075,NULL,NULL,NULL
48076,NULL,NULL,NULL
48077,NULL,NULL,NULL
48078,NULL,NULL,NULL
48079,NULL,NULL,NULL
48080,NULL,NULL,NULL
48081,NULL,NULL,NULL
48082,NULL,NULL,NULL
48083,NULL,NULL,NULL
48084,NULL,NULL,NULL
48085,NULL,NULL,NULL
48086,NULL,NULL,NULL
48087,NULL,NULL,NULL
48088,NULL,NULL,NULL
48089,NULL,NULL,NULL
48090,NULL,NULL,NULL
48091,NULL,NULL,NULL
48092,NULL,NULL,NULL
48093,NULL,NULL,NULL
48094,NULL,NULL,NULL
48095,NULL,NULL,NULL
48096,NULL,NULL,NULL
48097,NULL,NULL,NULL
48098,NULL,NULL,NULL
48099,NULL,NULL,NULL
48100,NULL,NULL,NULL
48101,NULL,NULL,NULL
48102,NULL,NULL,NULL
48103,NULL,NULL,NULL
48104,NULL,NULL,NULL
48105,NULL,NULL,NULL
48106,NULL,NULL,NULL
48107,NULL,NULL,NULL
48108,NULL,NULL,NULL
48109,NULL,NULL,NULL
48110,NULL,NULL,NULL
48111,NULL,NULL,NULL
48112,NULL,NULL,NULL
48113,NULL,NULL,NULL
48114,NULL,NULL,NULL
48115,NULL,NULL,NULL
48116,NULL,NULL,NULL
48117,NULL,NULL,NULL
48118,NULL,NULL,NULL
48119,NULL,NULL,NULL
48120,NULL,NULL,NULL
48121,NULL,NULL,NULL
48122,NULL,NULL,NULL
48123,NULL,NULL,NULL
48124,NULL,NULL,NULL
48125,NULL,NULL,NULL
48126,NULL,NULL,NULL
48127,NULL,NULL,NULL
48128,NULL,NULL,NULL
48129,NULL,NULL,NULL
48130,NULL,NULL,NULL
48131,NULL,NULL,NULL
48132,NULL,NULL,NULL
48133,NULL,NULL,NULL
48134,NULL,NULL,NULL
48135,NULL,NULL,NULL
48136,NULL,NULL,NULL
48137,NULL,NULL,NULL
48138,NULL,NULL,NULL
48139,NULL,NULL,NULL
48140,NULL,NULL,NULL
48141,NULL,NULL,NULL
48142,NULL,NULL,NULL
48143,NULL,NULL,NULL
48144,NULL,NULL,NULL
48145,NULL,NULL,NULL
48146,NULL,NULL,NULL
48147,NULL,NULL,NULL
48148,NULL,NULL,NULL
48149,NULL,NULL,NULL
48150,NULL,NULL,NULL
48151,NULL,NULL,NULL
48152,NULL,NULL,NULL
48153,NULL,NULL,NULL
48154,NULL,NULL,NULL
48155,NULL,NULL,NULL
48156,NULL,NULL,NULL
48157,NULL,NULL,NULL
48158,NULL,NULL,NULL
48159,NULL,NULL,NULL
48160,NULL,NULL,NULL
48161,NULL,NULL,NULL
48162,NULL,NULL,NULL
48163,NULL,NULL,NULL
48164,NULL,NULL,NULL
48165,NULL,NULL,NULL
48166,NULL,NULL,NULL
48167,NULL,NULL,NULL
48168,NULL,NULL,NULL
48169,NULL,NULL,NULL
48170,NULL,NULL,NULL
48171,NULL,NULL,NULL
48172,NULL,NULL,NULL
48173,NULL,NULL,NULL
48174,NULL,NULL,NULL
48175,NULL,NULL,NULL
48176,NULL,NULL,NULL
48177,NULL,NULL,NULL
48178,NULL,NULL,NULL
48179,NULL,NULL,NULL
48180,NULL,NULL,NULL
48181,NULL,NULL,NULL
48182,NULL,NULL,NULL
48183,NULL,NULL,NULL
48185,NULL,NULL,NULL
48186,NULL,NULL,NULL
48187,NULL,NULL,NULL
48188,NULL,NULL,NULL
48189,NULL,NULL,NULL
48190,NULL,NULL,NULL
48191,NULL,NULL,NULL
48192,NULL,NULL,NULL
48193,NULL,NULL,NULL
48194,NULL,NULL,NULL
48195,NULL,NULL,NULL
48196,NULL,NULL,NULL
48197,NULL,NULL,NULL
48198,NULL,NULL,NULL
48199,NULL,NULL,NULL
48200,NULL,NULL,NULL
48201,NULL,NULL,NULL
48202,NULL,NULL,NULL
48203,NULL,NULL,NULL
48204,NULL,NULL,NULL
48205,NULL,NULL,NULL
48206,NULL,NULL,NULL
48207,NULL,NULL,NULL
48208,NULL,NULL,NULL
48209,NULL,NULL,NULL
48210,NULL,NULL,NULL
48211,NULL,NULL,NULL
48212,NULL,NULL,NULL
48213,NULL,NULL,NULL
48214,NULL,NULL,NULL
48215,NULL,NULL,NULL
48216,NULL,NULL,NULL
48217,NULL,NULL,NULL
48218,NULL,NULL,NULL
48219,NULL,NULL,NULL
48220,NULL,NULL,NULL
48221,NULL,NULL,NULL
48222,NULL,NULL,NULL
48223,NULL,NULL,NULL
48224,NULL,NULL,NULL
48225,NULL,NULL,NULL
48226,NULL,NULL,NULL
48227,NULL,NULL,NULL
48229,NULL,NULL,NULL
48230,NULL,NULL,NULL
48231,NULL,NULL,NULL
48232,NULL,NULL,NULL
48233,NULL,NULL,NULL
48234,NULL,NULL,NULL
48235,NULL,NULL,NULL
48237,NULL,NULL,NULL
48238,NULL,NULL,NULL
48239,NULL,NULL,NULL
48240,NULL,NULL,NULL
48241,NULL,NULL,NULL
48242,NULL,NULL,NULL
48243,NULL,NULL,NULL
48244,NULL,NULL,NULL
48245,NULL,NULL,NULL
48246,NULL,NULL,NULL
48247,NULL,NULL,NULL
48248,NULL,NULL,NULL
48249,NULL,NULL,NULL
48250,NULL,NULL,NULL
